IdLogement,ValeurFonciere,TypeLocal,SurfaceBatie,SurfaceTerrain,NbPieces
l_6717,312500.0,Appartement,67,,3
l_6718,75000.0,Appartement,23,,1
l_6719,254000.0,Maison,66,,3
l_6720,158000.0,Appartement,23,,1
l_6721,173000.0,Appartement,32,,2
l_6722,148000.0,Appartement,40,,2
l_6723,250000.0,Appartement,26,,2
l_6724,257000.0,Appartement,57,,2
l_6725,105000.0,Appartement,30,,1
l_6726,181000.0,Appartement,75,,4
l_6727,316950.0,Maison,105,,3
l_6728,140000.0,Appartement,47,,2
l_6729,164000.0,Appartement,31,,2
l_6730,235000.0,Appartement,39,,2
l_6731,205400.0,Appartement,88,,5
l_6732,270700.0,Appartement,58,,4
l_6733,285000.0,Appartement,56,,3
l_6734,334700.0,Appartement,62,,3
l_6735,100887.0,Appartement,40,,2
l_6736,572500.0,Appartement,120,,3
l_6737,216000.0,Appartement,53,,2
l_6738,119000.0,Appartement,33,,2
l_6739,357730.0,Appartement,80,,2
l_6740,155000.0,Appartement,41,,2
l_6741,177000.0,Appartement,43,,1
l_6742,281750.0,Maison,101,,5
l_6743,76000.0,Appartement,66,,3
l_6744,333000.0,Appartement,59,,3
l_6745,297000.0,Maison,92,,4
l_6746,257700.0,Appartement,77,,4
l_6747,107500.0,Appartement,18,,1
l_6748,180000.0,Appartement,49,,2
l_6749,199550.0,Appartement,55,,2
l_6750,191000.0,Appartement,41,,2
l_6751,118000.0,Appartement,27,,1
l_6752,289000.0,Maison,68,,3
l_6754,263000.0,Appartement,69,,3
l_6755,140000.0,Appartement,32,,2
l_6756,126000.0,Appartement,29,,1
l_6757,243700.0,Appartement,46,,2
l_6758,118800.0,Appartement,21,,1
l_6759,200000.0,Maison,57,,3
l_6760,97000.0,Appartement,18,,1
l_6761,195000.0,Appartement,54,,3
l_6762,125500.0,Appartement,34,,2
l_6763,209800.0,Appartement,60,,3
l_6764,270000.0,Appartement,62,,3
l_6765,300300.0,Maison,70,,3
l_6766,380000.0,Appartement,105,,4
l_6767,179000.0,Appartement,36,,3
l_6768,120700.0,Appartement,25,,1
l_6769,363400.0,Appartement,61,,2
l_6770,175000.0,Appartement,40,,3
l_6771,163000.0,Appartement,35,,2
l_6772,218400.0,Appartement,62,,4
l_6773,138000.0,Appartement,31,,1
l_6774,242462.0,Appartement,50,,3
l_6775,370000.0,Maison,98,,4
l_6776,154000.0,Appartement,50,,2
l_6777,249000.0,Appartement,54,,2
l_6778,118400.0,Appartement,60,,3
l_6779,150400.0,Maison,42,,2
l_6780,177000.0,Maison,56,,3
l_6781,163400.0,Appartement,31,,1
l_6782,243000.0,Maison,81,,4
l_6783,139000.0,Appartement,46,,2
l_6784,227185.0,Appartement,67,,3
l_6785,118200.0,Appartement,80,,4
l_6786,306200.0,Maison,83,,4
l_6787,147610.0,Appartement,86,,5
l_6788,172000.0,Appartement,55,,2
l_6789,71000.0,Appartement,13,,1
l_6790,86000.0,Appartement,65,,2
l_6791,176000.0,Appartement,44,,2
l_6792,85000.0,Appartement,19,,1
l_6793,257500.0,Appartement,64,,3
l_6794,144000.0,Appartement,41,,2
l_6795,60089.0,Appartement,21,,1
l_6797,72000.0,Appartement,21,,1
l_6798,140000.0,Appartement,42,,1
l_6799,212400.0,Appartement,45,,2
l_6800,216000.0,Maison,80,,4
l_6801,138317.0,Appartement,45,,2
l_6802,348000.0,Appartement,28,,1
l_6804,218000.0,Maison,66,,3
l_6805,780000.0,Maison,180,,9
l_6806,800000.0,Maison,89,,4
l_6807,799524.0,Maison,90,,5
l_6808,713810.0,Maison,82,,4
l_6809,805230.0,Maison,83,,4
l_6810,246472.5,Maison,63,,4
l_6811,368500.0,Appartement,77,,3
l_6812,134500.0,Appartement,51,,2
l_6813,101300.0,Appartement,51,,2
l_6815,77000.0,Appartement,28,,1
l_6816,254000.0,Appartement,48,,2
l_6817,298000.0,Appartement,39,,2
l_6818,1390000.0,Maison,95,,5
l_6819,690000.0,Appartement,104,,3
l_6820,150800.0,Maison,85,,4
l_6821,157000.0,Maison,83,,4
l_6823,135000.0,Maison,79,,4
l_6824,118600.0,Maison,57,,3
l_6825,85000.0,Maison,80,,3
l_6827,699000.0,Maison,55,,2
l_6828,789950.0,Maison,126,,4
l_6829,755000.0,Appartement,85,,3
l_6830,143810.0,Maison,85,,2
l_6831,90000.0,Appartement,34,,1
l_6832,155000.0,Appartement,24,,1
l_6833,143250.0,Appartement,23,,1
l_6834,537000.0,Appartement,55,,3
l_6835,120400.0,Maison,69,,3
l_6836,78600.0,Appartement,35,,2
l_6837,243750.0,Appartement,65,,3
l_6838,108000.0,Appartement,16,,1
l_6839,215000.0,Appartement,41,,2
l_6841,180000.0,Appartement,51,,2
l_6842,98000.0,Appartement,32,,2
l_6843,168000.0,Appartement,50,,2
l_6844,92650.0,Appartement,52,,3
l_6845,71000.0,Appartement,32,,2
l_6846,69945.0,Appartement,52,,3
l_6847,63000.0,Appartement,41,,2
l_6849,342800.0,Maison,91,,4
l_6850,138860.0,Appartement,62,,3
l_6852,253000.0,Maison,61,,3
l_6853,123750.0,Appartement,36,,2
l_6854,177000.0,Appartement,46,,2
l_6855,159101.0,Appartement,22,,1
l_6856,159000.0,Appartement,22,,1
l_6857,164951.0,Appartement,22,,1
l_6858,158603.0,Appartement,22,,1
l_6859,360000.0,Appartement,39,,3
l_6860,198000.0,Maison,62,,3
l_6861,338430.0,Appartement,89,,4
l_6862,320000.0,Appartement,78,,3
l_6863,280000.0,Maison,73,,4
l_6864,200000.0,Appartement,88,,4
l_6865,332500.0,Maison,71,,3
l_6866,115000.0,Appartement,69,,2
l_6867,129320.0,Appartement,37,,1
l_6868,207000.0,Appartement,75,,3
l_6869,197000.0,Appartement,50,,2
l_6870,193400.0,Maison,65,,3
l_6871,135000.0,Appartement,112,,3
l_6872,335000.0,Appartement,38,,2
l_6873,182000.0,Appartement,40,,2
l_6874,262000.0,Appartement,39,,2
l_6875,282500.0,Maison,57,,4
l_6876,141790.0,Appartement,26,,1
l_6877,155000.0,Appartement,91,,4
l_6878,137000.0,Maison,63,,3
l_6879,177500.0,Maison,68,,3
l_6880,210000.0,Maison,40,,2
l_6881,185000.0,Appartement,26,,1
l_6882,460000.0,Maison,117,,4
l_6883,229500.0,Appartement,86,,4
l_6884,129300.0,Appartement,48,,2
l_6885,315000.0,Appartement,74,,3
l_6886,55575.0,Appartement,18,,1
l_6887,54400.0,Appartement,18,,1
l_6888,51420.0,Appartement,18,,1
l_6889,55000.0,Appartement,18,,1
l_6890,112000.0,Appartement,18,,1
l_6891,151000.0,Appartement,48,,2
l_6892,220000.0,Appartement,95,,5
l_6894,160500.0,Appartement,34,,2
l_6895,129684.0,Appartement,38,,2
l_6896,129870.0,Appartement,28,,1
l_6897,270000.0,Maison,82,,5
l_6898,113760.0,Appartement,72,,4
l_6899,172700.0,Appartement,65,,3
l_6900,136000.0,Appartement,50,,2
l_6901,190000.0,Appartement,102,,6
l_6902,179000.0,Appartement,35,,1
l_6903,175500.0,Appartement,90,,5
l_6904,150000.0,Appartement,69,,3
l_6906,150000.0,Appartement,29,,1
l_6907,235500.0,Appartement,50,,2
l_6908,147500.0,Appartement,74,,4
l_6909,119200.0,Appartement,74,,4
l_6910,148000.0,Appartement,74,,4
l_6911,126500.0,Appartement,74,,4
l_6912,80000.0,Maison,80,,3
l_6913,244000.0,Appartement,91,,4
l_6914,255000.0,Maison,29,,2
l_6915,142955.0,Appartement,94,,6
l_6917,100000.0,Appartement,43,,2
l_6918,280043.0,Maison,65,,4
l_6919,246300.0,Maison,62,,3
l_6920,180000.0,Appartement,64,,3
l_6921,95500.0,Appartement,30,,1
l_6922,129000.0,Appartement,47,,3
l_6923,145000.0,Appartement,44,,2
l_6924,235400.0,Appartement,30,,2
l_6925,194000.0,Maison,76,,4
l_6926,325710.0,Maison,92,,4
l_6927,72000.0,Appartement,27,,1
l_6928,288500.0,Maison,135,,5
l_6929,180000.0,Appartement,58,,3
l_6930,138000.0,Appartement,38,,2
l_6931,192000.0,Appartement,59,,3
l_6933,177000.0,Appartement,50,,2
l_6934,143000.0,Appartement,50,,1
l_6935,284000.0,Maison,84,,4
l_6936,83500.0,Appartement,25,,1
l_6938,79800.0,Appartement,41,,2
l_6939,122000.0,Appartement,25,,1
l_6940,212861.0,Maison,83,,4
l_6941,208900.0,Maison,83,,4
l_6942,287500.0,Appartement,22,,1
l_6943,270000.0,Maison,64,,3
l_6944,50000.0,Appartement,13,,1
l_6945,112580.0,Appartement,26,,2
l_6946,112700.0,Appartement,36,,2
l_6947,118200.0,Appartement,36,,2
l_6948,115700.0,Appartement,36,,2
l_6949,245000.0,Appartement,52,,2
l_6950,221800.0,Maison,60,,3
l_6951,302000.0,Maison,75,,3
l_6952,68870.0,Appartement,41,,2
l_6953,256000.0,Maison,65,,2
l_6954,277500.0,Maison,88,,4
l_6955,555000.0,Appartement,76,,3
l_6956,218926.0,Appartement,70,,3
l_6957,144000.0,Appartement,42,,2
l_6958,180000.0,Maison,78,,4
l_6959,233900.0,Appartement,53,,2
l_6960,165000.0,Appartement,44,,2
l_6961,142000.0,Appartement,49,,2
l_6962,162000.0,Appartement,43,,2
l_6963,275000.0,Appartement,82,,4
l_6964,111350.0,Appartement,42,,2
l_6965,154300.0,Appartement,22,,1
l_6966,222500.0,Appartement,35,,2
l_6968,149000.0,Appartement,38,,2
l_6969,146700.0,Appartement,40,,2
l_6970,252000.0,Appartement,70,,4
l_6971,235510.0,Maison,74,,4
l_6972,158800.0,Appartement,60,,3
l_6973,145000.0,Maison,84,,4
l_6974,250000.0,Appartement,16,,1
l_6975,600000.0,Appartement,68,,3
l_6976,114000.0,Appartement,42,,2
l_6977,44444.0,Appartement,127,,3
l_6978,830000.0,Maison,85,,3
l_6979,213165.0,Maison,83,,4
l_6980,157000.0,Maison,38,,2
l_6981,207000.0,Appartement,60,,3
l_6982,100000.0,Appartement,35,,2
l_6983,220500.0,Appartement,107,,5
l_6984,128130.0,Appartement,46,,2
l_6985,294000.0,Appartement,48,,2
l_6986,58000.0,Appartement,28,,1
l_6987,109000.0,Appartement,35,,1
l_6988,165000.0,Appartement,48,,2
l_6989,174000.0,Appartement,46,,2
l_6990,228000.0,Appartement,67,,3
l_6991,180000.0,Appartement,36,,3
l_6992,176000.0,Appartement,89,,5
l_6993,694000.0,Appartement,114,,3
l_6994,79900.0,Appartement,64,,3
l_6995,150000.0,Appartement,64,,3
l_6996,90000.0,Maison,120,,4
l_6997,162000.0,Maison,74,,3
l_6998,307000.0,Maison,93,,4
l_6999,115000.0,Appartement,49,,2
l_7000,73000.0,Appartement,32,,1
l_7001,88000.0,Appartement,59,,3
l_7003,346000.0,Maison,96,,5
l_7004,169500.0,Appartement,63,,3
l_7005,193000.0,Appartement,39,,1
l_7008,199000.0,Appartement,38,,1
l_7009,238000.0,Maison,73,,3
l_7010,203000.0,Maison,65,,3
l_7011,135850.0,Appartement,63,,3
l_7012,118310.0,Appartement,76,,4
l_7013,259100.0,Appartement,54,,2
l_7014,458700.0,Appartement,88,,3
l_7015,387000.0,Appartement,81,,4
l_7016,590000.0,Maison,101,,5
l_7017,151000.0,Appartement,42,,2
l_7018,210420.0,Maison,40,,3
l_7019,380000.0,Appartement,60,,3
l_7020,195000.0,Appartement,123,,4
l_7021,204000.0,Appartement,58,,4
l_7023,488561.0,Appartement,73,,3
l_7024,88000.0,Maison,73,,4
l_7025,185000.0,Appartement,32,,1
l_7026,301800.0,Appartement,121,,4
l_7027,425000.0,Appartement,69,,2
l_7028,315000.0,Maison,93,,4
l_7029,155000.0,Appartement,90,,4
l_7030,65000.0,Appartement,28,,1
l_7032,282000.0,Maison,93,,4
l_7033,87200.0,Appartement,42,,2
l_7034,130000.0,Maison,81,,4
l_7035,105000.0,Appartement,31,,2
l_7036,200573.0,Appartement,89,,4
l_7037,87700.0,Appartement,41,,2
l_7038,91500.0,Appartement,41,,2
l_7039,160000.0,Appartement,73,,4
l_7042,407500.0,Maison,92,,4
l_7043,77000.0,Maison,95,,4
l_7044,130000.0,Appartement,43,,2
l_7045,259052.0,Appartement,39,,2
l_7046,375200.0,Appartement,59,,3
l_7047,128500.0,Appartement,42,,2
l_7048,95250.0,Appartement,42,,2
l_7049,143050.0,Appartement,19,,1
l_7050,224000.0,Appartement,72,,3
l_7051,87000.0,Appartement,66,,3
l_7052,260000.0,Appartement,47,,2
l_7053,203400.0,Appartement,56,,2
l_7054,77500.0,Appartement,31,,2
l_7055,167000.0,Appartement,24,,1
l_7056,255000.0,Maison,90,,4
l_7057,245000.0,Maison,89,,4
l_7058,198000.0,Maison,80,,4
l_7059,142000.0,Maison,32,,2
l_7060,152000.0,Appartement,43,,2
l_7061,165861.0,Appartement,66,,1
l_7062,265000.0,Appartement,45,,2
l_7063,221800.0,Appartement,28,,2
l_7064,143400.0,Appartement,76,,4
l_7065,170000.0,Appartement,91,,5
l_7066,355000.0,Maison,76,,4
l_7067,432600.0,Appartement,68,,3
l_7068,257373.0,Appartement,52,,2
l_7069,230000.0,Appartement,54,,3
l_7070,159000.0,Appartement,64,,3
l_7071,130180.0,Appartement,26,,1
l_7072,213000.0,Appartement,45,,2
l_7073,262000.0,Maison,60,,3
l_7074,88000.0,Appartement,28,,1
l_7075,124010.0,Appartement,44,,2
l_7076,206000.0,Maison,48,,3
l_7077,248900.0,Maison,81,,4
l_7078,940000.0,Appartement,70,,3
l_7079,470000.0,Appartement,60,,3
l_7080,290000.0,Maison,52,,2
l_7081,146000.0,Maison,61,,3
l_7082,1096150.0,Appartement,53,,3
l_7083,430000.0,Maison,129,,5
l_7087,400000.0,Appartement,80,,3
l_7088,110000.0,Appartement,20,,1
l_7089,201700.0,Appartement,63,,3
l_7090,671000.0,Appartement,129,,4
l_7091,210000.0,Maison,82,,4
l_7092,220000.0,Maison,32,,2
l_7093,275000.0,Appartement,27,,2
l_7094,463000.0,Maison,105,,5
l_7095,210480.0,Maison,79,,4
l_7096,110000.0,Maison,56,,3
l_7097,591000.0,Appartement,75,,3
l_7098,135000.0,Appartement,40,,2
l_7100,145800.0,Appartement,64,,3
l_7101,116300.0,Appartement,22,,1
l_7102,230000.0,Appartement,52,,2
l_7103,141238.0,Appartement,32,,1
l_7104,223000.0,Appartement,38,,1
l_7105,210000.0,Appartement,41,,2
l_7106,246000.0,Maison,37,,3
l_7107,130000.0,Maison,61,,3
l_7108,188300.0,Appartement,34,,2
l_7109,220000.0,Appartement,65,,3
l_7110,55000.0,Appartement,16,,1
l_7111,282000.0,Maison,47,,2
l_7112,399950.0,Maison,58,,3
l_7113,117000.0,Appartement,38,,1
l_7114,215000.0,Appartement,70,,4
l_7115,184000.0,Appartement,28,,1
l_7116,140000.0,Appartement,35,,2
l_7117,154000.0,Appartement,41,,2
l_7118,194000.0,Appartement,46,,2
l_7119,94787.0,Appartement,65,,3
l_7120,108072.0,Appartement,72,,4
l_7121,158000.0,Appartement,41,,2
l_7122,140000.0,Appartement,50,,2
l_7123,104240.0,Appartement,67,,2
l_7124,144400.0,Appartement,48,,2
l_7125,210000.0,Appartement,51,,3
l_7127,138004.0,Appartement,93,,5
l_7128,110000.0,Appartement,33,,2
l_7129,165000.0,Appartement,56,,3
l_7130,121000.0,Appartement,66,,4
l_7131,119000.0,Appartement,58,,3
l_7132,105000.0,Appartement,41,,2
l_7133,233000.0,Appartement,43,,2
l_7134,340000.0,Appartement,77,,2
l_7135,104500.0,Appartement,36,,2
l_7136,120500.0,Appartement,41,,2
l_7137,229000.0,Appartement,67,,3
l_7138,158000.0,Appartement,29,,1
l_7139,120000.0,Appartement,42,,2
l_7140,120750.0,Appartement,38,,2
l_7143,277050.0,Appartement,44,,2
l_7144,144250.0,Appartement,60,,3
l_7145,317450.0,Maison,105,,4
l_7146,186000.0,Maison,70,,3
l_7147,138100.0,Appartement,100,,5
l_7148,215000.0,Maison,70,,3
l_7149,120000.0,Appartement,73,,4
l_7150,346667.94,Maison,87,,4
l_7151,469950.0,Appartement,120,,4
l_7152,228400.0,Appartement,69,,3
l_7153,235000.0,Maison,66,,3
l_7154,154000.0,Appartement,54,,2
l_7155,164180.0,Appartement,39,,2
l_7156,226000.0,Appartement,59,,2
l_7157,78500.0,Appartement,16,,1
l_7158,273100.0,Appartement,71,,3
l_7159,400000.0,Maison,104,,5
l_7160,70000.0,Appartement,41,,2
l_7161,92000.0,Appartement,50,,2
l_7163,250000.0,Maison,72,,3
l_7164,218000.0,Appartement,73,,4
l_7165,220000.0,Appartement,33,,1
l_7166,177500.0,Appartement,43,,2
l_7167,75000.0,Appartement,43,,2
l_7168,238000.0,Appartement,47,,2
l_7169,870000.0,Appartement,95,,4
l_7170,627420.0,Appartement,73,,3
l_7172,38854.0,Appartement,21,,2
l_7173,230000.0,Maison,65,,4
l_7174,156000.0,Maison,86,,4
l_7175,63810.0,Appartement,33,,1
l_7176,54000.0,Appartement,44,,2
l_7177,90000.0,Maison,84,,4
l_7178,46500.0,Appartement,18,,1
l_7179,89000.0,Appartement,55,,2
l_7180,94000.0,Maison,69,,2
l_7181,71000.0,Appartement,35,,2
l_7182,95500.0,Appartement,40,,2
l_7183,43000.0,Appartement,45,,2
l_7184,121000.0,Appartement,55,,2
l_7185,62000.0,Appartement,39,,2
l_7186,60000.0,Appartement,37,,1
l_7187,38000.0,Appartement,36,,2
l_7188,69500.0,Appartement,36,,2
l_7189,110000.0,Maison,70,344.0,3
l_7190,61000.0,Appartement,66,,3
l_7191,115500.0,Appartement,77,,4
l_7192,75000.0,Appartement,42,,2
l_7193,128000.0,Appartement,77,,4
l_7194,86000.0,Appartement,66,,3
l_7195,134750.0,Maison,83,,4
l_7196,66000.0,Appartement,28,,1
l_7197,50000.0,Appartement,33,,2
l_7198,46000.0,Appartement,33,,2
l_7199,99950.0,Maison,65,,3
l_7200,87990.0,Appartement,48,,2
l_7201,50000.0,Appartement,37,,2
l_7202,130000.0,Appartement,51,,3
l_7203,114000.0,Appartement,55,,3
l_7204,110000.0,Appartement,131,,4
l_7205,75000.0,Maison,105,,5
l_7206,74800.0,Appartement,85,,2
l_7207,335000.0,Maison,110,990.0,4
l_7208,79500.0,Appartement,50,,3
l_7209,110280.0,Maison,64,,3
l_7210,60500.0,Appartement,39,,2
l_7211,66000.0,Appartement,44,,2
l_7212,81000.0,Appartement,63,,3
l_7213,68000.0,Appartement,55,,3
l_7214,81795.0,Appartement,29,,2
l_7215,87130.0,Appartement,29,,2
l_7216,71000.0,Appartement,29,,2
l_7218,90000.0,Appartement,35,,2
l_7219,123000.0,Appartement,57,,2
l_7220,139500.0,Appartement,56,,4
l_7221,372000.0,Appartement,102,,4
l_7222,53598.0,Appartement,28,,2
l_7223,102240.0,Appartement,55,,3
l_7224,149000.0,Appartement,66,,3
l_7225,60000.0,Appartement,32,,3
l_7226,65000.0,Appartement,26,,2
l_7227,65500.0,Appartement,35,,2
l_7228,92000.0,Appartement,59,,3
l_7229,90000.0,Maison,31,,3
l_7230,108000.0,Maison,43,,3
l_7231,117100.0,Maison,51,,4
l_7232,77050.48,Appartement,25,,2
l_7233,129021.61,Appartement,24,,1
l_7234,73444.01,Appartement,24,,1
l_7235,55700.0,Appartement,27,,2
l_7236,109100.0,Appartement,57,,2
l_7237,135000.0,Maison,48,,3
l_7238,102151.0,Appartement,55,,3
l_7239,102200.0,Appartement,55,,3
l_7240,54459.0,Appartement,28,,2
l_7241,167000.0,Maison,95,,4
l_7243,125660.0,Appartement,30,,2
l_7244,69900.0,Appartement,18,,2
l_7246,62500.0,Appartement,35,,3
l_7247,56600.0,Appartement,35,,2
l_7248,62300.0,Appartement,35,,3
l_7249,61500.0,Appartement,35,,3
l_7250,87000.0,Appartement,43,,3
l_7251,37523.0,Appartement,19,,1
l_7252,66000.0,Appartement,76,,3
l_7253,155000.0,Appartement,92,,4
l_7254,80000.0,Appartement,24,,2
l_7255,76000.0,Appartement,33,,2
l_7256,72000.0,Appartement,59,,3
l_7257,136000.0,Maison,49,,4
l_7258,97400.0,Appartement,44,,4
l_7259,90500.0,Appartement,49,,2
l_7260,69000.0,Appartement,62,,3
l_7262,115000.0,Appartement,30,,2
l_7263,67000.0,Appartement,18,,2
l_7264,150000.0,Maison,77,,3
l_7265,254500.0,Appartement,56,,3
l_7266,56000.0,Appartement,19,,1
l_7267,57995.0,Appartement,18,,1
l_7268,95000.0,Appartement,63,,3
l_7269,40000.0,Appartement,36,,2
l_7270,63000.0,Maison,27,,1
l_7271,81800.0,Maison,35,,3
l_7272,219000.0,Appartement,50,,3
l_7273,111400.0,Appartement,43,,2
l_7274,64500.0,Appartement,17,,1
l_7275,182770.0,Appartement,63,,3
l_7276,77850.0,Appartement,20,,1
l_7277,202000.0,Appartement,48,,2
l_7278,60000.0,Appartement,14,,1
l_7279,147000.0,Appartement,57,,2
l_7280,242319.0,Appartement,98,,3
l_7282,317000.0,Appartement,55,,3
l_7283,108000.0,Appartement,26,,2
l_7284,47500.0,Appartement,72,,4
l_7285,70000.0,Appartement,24,,1
l_7286,106800.0,Appartement,70,,3
l_7287,294420.0,Maison,102,,5
l_7288,164700.0,Appartement,61,,3
l_7289,268311.0,Appartement,43,,3
l_7290,363050.0,Maison,83,,4
l_7291,507000.0,Appartement,109,,5
l_7292,118950.0,Appartement,80,,4
l_7293,85500.0,Appartement,22,,1
l_7294,173000.0,Appartement,60,,3
l_7295,109000.0,Appartement,35,,2
l_7296,98200.0,Appartement,24,,1
l_7297,541500.0,Appartement,177,,4
l_7298,300000.0,Maison,94,515.0,2
l_7299,76000.0,Appartement,21,,1
l_7300,70000.0,Appartement,38,,1
l_7301,228220.0,Appartement,67,,3
l_7302,124000.0,Appartement,70,,3
l_7303,325000.0,Maison,101,450.0,5
l_7304,161792.0,Appartement,34,,2
l_7305,168000.0,Appartement,67,,3
l_7306,261000.0,Appartement,45,,2
l_7307,259300.0,Appartement,104,,3
l_7308,354000.0,Appartement,100,,4
l_7309,71400.0,Appartement,23,,1
l_7310,154000.0,Appartement,34,,2
l_7311,267140.0,Maison,108,,6
l_7312,343000.0,Appartement,83,,3
l_7313,90500.0,Appartement,34,,1
l_7314,271000.0,Maison,55,,3
l_7315,175000.0,Appartement,65,,3
l_7316,61750.0,Appartement,43,,2
l_7317,174500.0,Appartement,47,,2
l_7318,80684.51,Appartement,23,,1
l_7319,101000.0,Appartement,22,,2
l_7320,347900.0,Appartement,70,,3
l_7321,170000.0,Appartement,43,,3
l_7322,54000.0,Appartement,19,,1
l_7323,332000.0,Maison,110,,5
l_7324,214970.0,Appartement,47,,2
l_7325,299200.0,Appartement,75,,4
l_7326,180388.0,Appartement,66,,4
l_7327,73500.0,Appartement,24,,1
l_7328,152200.0,Appartement,60,,3
l_7329,75500.0,Appartement,20,,1
l_7330,115500.0,Appartement,50,,2
l_7331,496000.0,Appartement,123,,6
l_7332,63000.0,Appartement,20,,1
l_7333,154155.0,Appartement,47,,2
l_7334,338820.0,Appartement,57,,3
l_7337,126450.0,Appartement,31,,1
l_7338,155050.0,Appartement,70,,4
l_7339,180650.0,Appartement,55,,2
l_7340,85000.0,Appartement,22,,1
l_7341,102000.0,Appartement,30,,1
l_7342,153000.0,Appartement,40,,3
l_7345,319800.0,Maison,57,,4
l_7346,102000.0,Appartement,25,,2
l_7347,217200.0,Appartement,82,,4
l_7348,262000.0,Maison,79,,4
l_7349,287000.0,Appartement,94,,5
l_7350,62000.0,Appartement,20,,1
l_7351,380000.0,Appartement,92,,4
l_7352,153500.0,Appartement,25,,2
l_7354,148500.0,Appartement,42,,2
l_7355,110000.0,Appartement,67,,3
l_7356,89100.0,Appartement,21,,1
l_7357,255000.0,Appartement,66,,3
l_7358,114500.0,Appartement,68,,4
l_7359,341900.0,Maison,77,,4
l_7360,135000.0,Appartement,44,,2
l_7361,256868.0,Appartement,86,,3
l_7362,156300.0,Appartement,56,,3
l_7363,107500.0,Appartement,29,,2
l_7364,205000.0,Appartement,67,,3
l_7366,260000.0,Maison,148,,5
l_7367,202000.0,Appartement,38,,1
l_7368,90000.0,Appartement,32,,1
l_7369,166000.0,Appartement,53,,2
l_7370,144310.0,Appartement,31,,2
l_7371,87450.0,Appartement,63,,4
l_7372,83750.0,Appartement,50,,3
l_7373,87600.0,Appartement,43,,2
l_7374,150975.0,Appartement,78,,5
l_7375,80000.0,Appartement,52,,3
l_7376,63500.0,Appartement,51,,2
l_7377,69000.0,Appartement,21,,1
l_7378,133900.0,Maison,35,,3
l_7379,75800.0,Appartement,27,,1
l_7380,137000.0,Appartement,71,,3
l_7382,85370.0,Appartement,19,,1
l_7383,98000.0,Appartement,16,,1
l_7384,76400.0,Appartement,44,,2
l_7385,503700.0,Appartement,68,,3
l_7386,45000.0,Appartement,60,,2
l_7387,105700.0,Appartement,78,,4
l_7388,72000.0,Appartement,43,,2
l_7390,67500.0,Appartement,30,,2
l_7391,340950.0,Appartement,125,,2
l_7392,59800.0,Appartement,50,,2
l_7393,90810.0,Appartement,24,,1
l_7394,85650.0,Appartement,19,,1
l_7395,77000.0,Appartement,21,,1
l_7396,152000.0,Maison,23,,2
l_7397,169600.0,Maison,23,,2
l_7398,189600.0,Maison,46,,3
l_7399,75000.0,Appartement,36,,2
l_7400,118000.0,Appartement,62,,3
l_7402,130000.0,Maison,33,,3
l_7403,58200.0,Appartement,38,,1
l_7404,139900.0,Appartement,18,,1
l_7405,164000.0,Appartement,92,,4
l_7406,165000.0,Maison,54,,4
l_7407,180920.0,Maison,43,,3
l_7408,130905.0,Appartement,31,,2
l_7409,105000.0,Maison,140,,5
l_7410,121800.0,Appartement,58,,3
l_7411,135000.0,Appartement,53,,3
l_7412,115500.0,Appartement,28,,2
l_7413,119300.0,Appartement,28,,2
l_7414,88000.0,Appartement,72,,3
l_7415,9000.0,Appartement,45,,3
l_7416,133000.0,Maison,33,,3
l_7417,166450.0,Maison,21,,2
l_7418,179150.0,Maison,47,,3
l_7419,136600.0,Maison,38,,2
l_7420,146200.0,Maison,35,,3
l_7421,145300.0,Maison,48,,2
l_7422,110260.0,Appartement,19,,1
