IdAdresse,NumVoie,BTQ,CodeVoie,CodeCommune
a_11838,65.0,,2430,454
a_11839,8.0,,279,662
a_11840,73.0,,7160,454
a_11841,36.0,,502,353
a_11842,13.0,,885,121
a_11843,11.0,B,1065,121
a_11844,11.0,,930,269
a_11845,2.0,,630,121
a_11846,22.0,,502,353
a_11847,41.0,,2160,121
a_11848,9.0,,1250,121
a_11849,19.0,B,1065,121
a_11850,11.0,,851,62
a_11851,10.0,,62,73
a_11852,41.0,,1980,130
a_11853,15.0,,120,54
a_11854,17.0,,4356,130
a_11855,17.0,,1511,130
a_11856,104.0,,410,130
a_11857,117.0,,3980,130
a_11858,19.0,,3749,130
a_11859,10.0,,3543,130
a_11860,15.0,,A008,216
a_11861,26.0,,40,147
a_11862,10.0,,47,130
a_11863,39.0,,1660,130
a_11864,24.0,,3526,130
a_11865,30.0,,710,147
a_11866,19.0,,193,130
a_11867,170.0,A,1055,130
a_11868,10.0,B,90,130
a_11869,1.0,,3280,130
a_11870,170.0,B,1055,130
a_11871,10.0,,2216,130
a_11872,60.0,H,546,130
a_11873,5.0,,5010,130
a_11874,16.0,,4910,130
a_11875,16.0,,3526,130
a_11876,28.0,,1190,130
a_11877,13.0,,668,130
a_11878,19.0,,3526,130
a_11879,18.0,,1820,130
a_11880,225.0,,335,147
a_11881,18.0,,510,130
a_11882,122.0,B,140,184
a_11883,93.0,,4950,395
a_11884,32.0,,60,395
a_11885,21.0,,4890,395
a_11886,26.0,,3620,395
a_11887,2.0,,363,547
a_11888,27.0,,2540,395
a_11889,11.0,,277,431
a_11890,9001.0,,210,482
a_11891,35.0,,270,274
a_11892,16.0,,330,339
a_11893,57.0,,1660,395
a_11894,22.0,,2950,395
a_11895,31.0,,740,395
a_11896,48.0,,120,578
a_11897,68.0,,2240,395
a_11898,104.0,,140,184
a_11899,,,160,115
a_11900,30.0,,264,578
a_11901,108.0,,220,578
a_11902,49.0,B,420,339
a_11903,4.0,B,1667,395
a_11904,15.0,,95,364
a_11905,2.0,,85,439
a_11906,16.0,,120,115
a_11907,7.0,,260,357
a_11908,85.0,,2530,395
a_11909,60.0,,160,184
a_11910,16.0,,20,547
a_11911,161.0,,4950,395
a_11912,77.0,,4840,395
a_11913,38.0,,5250,395
a_11914,25.0,,56,184
a_11915,13.0,,4970,395
a_11916,5.0,,100,115
a_11917,55.0,,160,184
a_11918,51.0,,100,482
a_11919,18.0,,5190,395
a_11920,23.0,,560,304
a_11921,8.0,,3915,395
a_11922,101.0,B,330,215
a_11923,53.0,,340,578
a_11924,47.0,B,2770,395
a_11925,5.0,,60,357
a_11926,3.0,,820,90
a_11927,1.0,,3030,395
a_11928,1.0,,1920,395
a_11929,9001.0,,345,482
a_11930,150.0,,290,547
a_11931,30.0,,40,547
a_11932,16.0,,1690,395
a_11933,5.0,,292,184
a_11934,28.0,,310,431
a_11935,2.0,,598,547
a_11936,9200.0,,1188,395
a_11937,25.0,,1610,395
a_11938,46.0,,100,482
a_11939,9.0,,10,439
a_11941,67.0,,2050,395
a_11942,26.0,,2800,395
a_11943,485.0,,413,578
a_11945,2.0,,850,90
a_11946,8.0,,211,547
a_11947,23.0,,166,578
a_11948,9001.0,,A002,115
a_11949,13.0,,357,482
a_11950,4.0,,60,578
a_11951,2.0,,460,482
a_11953,57.0,,730,431
a_11954,2.0,B,1667,395
a_11955,10.0,,4860,395
a_11956,6.0,,306,339
a_11957,335.0,,39,578
a_11958,101.0,,180,304
a_11959,78.0,,3440,395
a_11960,447.0,,3120,395
a_11961,264.0,,2240,395
a_11962,77.0,,150,300
a_11963,2.0,,289,547
a_11964,6.0,B,710,431
a_11965,4.0,,331,431
a_11966,14.0,,3140,395
a_11967,6.0,,330,547
a_11968,8.0,,100,184
a_11969,10.0,,1900,395
a_11970,10.0,,1870,395
a_11971,9001.0,,605,482
a_11972,26.0,,100,482
a_11973,38.0,,200,431
a_11974,33.0,,190,115
a_11975,57.0,,4300,395
a_11976,22.0,,370,482
a_11977,39.0,,4880,395
a_11978,360.0,,39,578
a_11979,128.0,,4490,395
a_11980,152.0,,4950,395
a_11981,25.0,,220,339
a_11982,55.0,,330,215
a_11983,87.0,,3630,395
a_11984,17.0,,1220,395
a_11985,4.0,,515,547
a_11986,26.0,,503,578
a_11987,2.0,,288,578
a_11988,2.0,B,360,184
a_11989,42.0,,340,150
a_11990,32.0,B,4350,395
a_11991,5.0,,5110,395
a_11992,37.0,,4490,395
a_11993,134.0,,3720,395
a_11994,17.0,B,260,547
a_11995,2.0,,300,395
a_11996,59.0,,600,547
a_11997,47.0,,160,184
a_11998,46.0,,10,304
a_11999,2.0,,3210,395
a_12000,19.0,,300,395
a_12002,15.0,,275,395
a_12003,4.0,,467,547
a_12004,87.0,,570,395
a_12005,15.0,,612,547
a_12006,28.0,,4700,395
a_12007,3.0,,3375,395
a_12009,8.0,,620,547
a_12010,17.0,,210,526
a_12011,29.0,,264,578
a_12012,4.0,,303,184
a_12013,11.0,,695,395
a_12014,11.0,,570,482
a_12015,90.0,,3120,395
a_12016,29.0,,5330,395
a_12017,3.0,,2320,395
a_12019,35.0,,4920,395
a_12020,12.0,,4630,395
a_12021,23.0,,100,459
a_12022,52.0,,4800,395
a_12023,77.0,,100,482
a_12024,1.0,,3930,395
a_12025,1.0,,210,578
a_12026,8.0,,1450,395
a_12027,13.0,,150,257
a_12028,69.0,,530,547
a_12029,18.0,,2500,395
a_12030,2.0,,20,395
a_12031,3.0,,1640,395
a_12032,21.0,,1030,395
a_12034,8.0,,280,339
a_12036,12.0,,30,184
a_12037,7.0,,210,482
a_12038,16.0,,1240,395
a_12039,125.0,,140,184
a_12040,7.0,,298,526
a_12041,27.0,,580,395
a_12042,3.0,,515,547
a_12043,35.0,,900,395
a_12044,34.0,,4570,395
a_12045,4.0,,1300,395
a_12046,31.0,,1150,395
a_12047,41.0,,4780,395
a_12049,193.0,,3120,395
a_12050,17.0,,150,432
a_12052,8.0,,A028,115
a_12053,10.0,,655,304
a_12054,7.0,,348,300
a_12055,49.0,,3180,395
a_12056,23.0,,106,439
a_12057,3.0,,1000,395
a_12058,6.0,B,40,252
a_12059,76.0,,1090,395
a_12060,13.0,,1900,395
a_12061,6.0,,288,578
a_12062,10.0,,1540,395
a_12063,15.0,,210,526
a_12064,27.0,,34,547
a_12065,30.0,,230,357
a_12067,4.0,,1645,395
a_12068,5.0,,4740,395
a_12069,1.0,,1515,395
a_12070,25.0,,3630,395
a_12072,234.0,,580,395
a_12073,60.0,,340,150
a_12074,73.0,,4350,395
a_12075,3.0,,2550,395
a_12076,7.0,,375,184
a_12077,45.0,,5190,395
a_12078,123.0,,170,549
a_12079,17.0,B,3720,395
a_12080,14.0,,275,395
a_12081,21.0,,310,547
a_12082,25.0,,4350,395
a_12083,9.0,,3630,395
a_12084,57.0,,1900,395
a_12086,91.0,,100,482
a_12087,9.0,,477,547
a_12088,51.0,,3880,395
a_12089,20.0,,270,482
a_12090,5.0,,4670,395
a_12092,23.0,,1900,395
a_12093,70.0,,2670,395
a_12094,18.0,,4830,395
a_12095,30.0,,5040,395
a_12096,15.0,A,3280,395
a_12097,63.0,,20,483
a_12099,84.0,,940,395
a_12100,50.0,,3400,395
a_12101,9239.0,,505,99
a_12102,41.0,B,30,323
a_12103,2.0,,210,533
a_12104,6.0,,161,234
a_12105,3.0,,70,323
a_12106,28.0,B,260,323
a_12107,1.0,,A103,99
a_12108,4.0,B,1650,323
a_12109,23.0,,110,254
a_12110,1.0,,200,280
a_12111,13.0,B,301,273
a_12112,18.0,,153,493
a_12113,17.0,,90,263
a_12116,27.0,B,420,533
a_12117,9.0,,300,323
a_12118,174.0,,154,536
a_12119,50.0,,20,382
a_12120,21.0,,300,323
a_12121,17.0,,190,493
a_12122,5.0,,350,451
a_12123,19.0,,40,273
a_12124,6.0,,433,280
a_12125,2.0,,350,451
a_12126,25.0,,75,28
a_12127,7.0,,120,323
a_12128,4.0,,1060,323
a_12129,13.0,,240,99
a_12130,36.0,,405,273
a_12131,8.0,,910,323
a_12132,25.0,,1128,323
a_12133,3.0,,187,321
a_12134,26.0,,3,521
a_12135,3.0,,290,493
a_12136,22.0,,495,322
a_12137,14.0,,670,323
a_12138,13.0,,300,323
a_12139,16.0,,160,234
a_12140,24.0,,180,493
a_12141,19.0,,495,322
a_12142,3.0,,426,280
a_12143,30.0,,355,261
a_12144,5.0,,474,99
a_12145,8.0,,1298,323
a_12146,25.0,,A010,270
a_12147,33.0,,250,493
a_12148,3.0,,1000,580
a_12150,3.0,,650,382
a_12151,6.0,,105,234
a_12152,23.0,,720,580
a_12153,14.0,,530,580
a_12154,13.0,,800,580
a_12155,14.0,,400,323
a_12156,132.0,,320,261
a_12157,44.0,,250,138
a_12158,52.0,,270,493
a_12160,30.0,B,190,137
a_12162,12.0,,120,253
a_12163,23.0,,643,322
a_12164,4.0,,1650,323
a_12166,18.0,,1665,323
a_12168,10.0,,190,542
a_12170,4.0,,160,234
a_12171,4.0,,150,451
a_12172,27.0,,1510,323
a_12173,2.0,B,210,533
a_12174,49.0,,230,280
a_12175,77.0,,190,280
a_12176,49.0,,1430,323
a_12177,3.0,,50,382
a_12178,16.0,,510,323
a_12179,6.0,,420,273
a_12180,26.0,,643,322
a_12181,3.0,,333,99
a_12182,5.0,,1240,323
a_12183,31.0,,460,280
a_12184,15.0,,1070,580
a_12185,140.0,,80,261
a_12188,15.0,,530,580
a_12189,4.0,,645,273
a_12190,3.0,,1470,329
a_12191,60.0,B,1660,329
a_12192,35.0,,1273,329
a_12193,13.0,,240,329
a_12195,8.0,,1230,329
a_12196,11.0,,677,329
a_12197,6.0,,8,329
a_12198,119.0,,40,329
a_12199,17.0,B,61,550
a_12200,20.0,,400,329
a_12201,28.0,,681,329
a_12203,29.0,,689,329
a_12204,3.0,,190,152
a_12205,3.0,,A013,152
a_12206,2.0,D,88,383
a_12207,1.0,,420,76
a_12208,37.0,,340,76
a_12209,8.0,,15,329
a_12210,7.0,,233,205
a_12211,5175.0,,B027,426
a_12212,60.0,,54,174
a_12213,30.0,,600,528
a_12214,11.0,,650,528
a_12215,10.0,,1340,528
a_12216,9.0,,121,167
a_12217,4.0,B,70,584
a_12218,86.0,,775,528
a_12219,23.0,,80,528
a_12220,30.0,,945,528
a_12222,25.0,,960,528
a_12223,12.0,,900,528
a_12224,21.0,,40,426
a_12225,39.0,,320,162
a_12227,23.0,B,121,167
a_12228,24.0,,80,518
a_12229,16.0,,24,43
a_12230,7.0,B,197,545
a_12231,7.0,,1117,545
a_12232,6991.0,,B579,5
a_12233,10.0,,229,206
a_12234,2.0,,2527,260
a_12235,12.0,,50,3
a_12236,17.0,,2704,260
a_12237,3.0,,2877,260
a_12238,5.0,,430,260
a_12239,35.0,,36,164
a_12240,3.0,,22,206
a_12241,34.0,B,166,169
a_12242,9021.0,,B262,78
a_12243,2.0,,A112,62
a_12244,25.0,,944,107
a_12245,14.0,,4835,121
a_12246,62.0,,820,118
a_12247,1.0,,5555,121
a_12248,2.0,,80,78
a_12249,5367.0,,B031,90
a_12250,5.0,B,2290,121
a_12251,12.0,,531,181
a_12252,10.0,,910,107
a_12253,63.0,,3000,121
a_12254,5.0,,5553,121
a_12255,3.0,,125,63
a_12256,13.0,,580,83
a_12257,26.0,,2200,162
a_12258,2.0,,3374,121
a_12259,2.0,,4378,162
a_12260,1.0,,2360,162
a_12261,9014.0,,B262,78
a_12262,24.0,,5440,121
a_12263,1.0,,1140,181
a_12264,3.0,,1060,83
a_12265,11.0,,1660,121
a_12266,1.0,,70,78
a_12267,1.0,,420,78
a_12268,6.0,,840,98
a_12269,12.0,,1950,121
a_12270,9.0,,410,121
a_12271,26.0,,3470,121
a_12272,6874.0,,A019,78
a_12273,55.0,,40,98
a_12274,89.0,,940,118
a_12275,1.0,,4724,121
a_12276,14.0,,1505,83
a_12277,60.0,,3970,121
a_12278,15.0,B,990,121
a_12279,30.0,,447,193
a_12280,148.0,,420,121
a_12281,83.0,,4320,121
a_12282,76.0,,750,98
a_12283,29.0,,95,63
a_12284,2.0,,5250,121
a_12285,1.0,,3910,121
a_12286,36.0,,1505,83
a_12287,42.0,,4820,121
a_12288,1.0,,4710,121
a_12289,80.0,,420,121
a_12290,13.0,,860,121
a_12291,32.0,,1060,181
a_12292,17.0,,447,193
a_12293,14.0,,5200,121
a_12294,11.0,,790,121
a_12295,9017.0,,B072,78
a_12296,3.0,,825,98
a_12297,59.0,,3600,121
a_12299,7484.0,,A104,78
a_12300,77.0,,3178,121
a_12301,19.0,,3010,121
a_12302,10.0,,266,40
a_12303,2.0,,1570,83
a_12304,37.0,,3499,121
a_12307,3.0,,4175,162
a_12310,23.0,,310,83
a_12312,14.0,,3190,121
a_12313,41.0,,4740,121
a_12314,9.0,,3928,121
a_12315,39.0,,3230,121
a_12316,13.0,,5440,121
a_12317,23.0,,2761,121
a_12318,58.0,,1002,107
a_12319,5.0,,1060,181
a_12322,558.0,,A019,78
a_12323,10.0,,30,121
a_12324,8.0,,4950,121
a_12325,4.0,,471,94
a_12326,15.0,,850,121
a_12327,4.0,,1320,83
a_12328,7.0,,4730,121
a_12329,6.0,,1434,98
a_12330,107.0,,750,98
a_12331,54.0,,420,121
a_12332,4.0,,3870,121
a_12333,46.0,,3000,121
a_12334,2.0,,197,78
a_12335,41.0,,3010,121
a_12336,29.0,,1080,121
a_12337,13.0,,3730,121
a_12338,1.0,B,120,101
a_12339,9001.0,,3984,162
a_12340,5.0,,1137,107
a_12341,36.0,,904,107
a_12342,14.0,,1150,83
a_12343,17.0,,60,121
a_12344,89.0,,1340,98
a_12345,34.0,,680,121
a_12346,1032.0,,A019,78
a_12347,18.0,,3000,121
a_12348,13.0,,820,107
a_12349,18.0,,500,107
a_12350,5.0,,5151,121
a_12351,19.0,,1570,121
a_12352,59.0,,1640,121
a_12353,2.0,,3990,121
a_12354,10.0,,3540,121
a_12356,3.0,,1510,121
a_12357,18.0,,270,121
a_12359,7.0,,670,98
a_12360,5.0,,880,118
a_12361,21.0,,1150,83
a_12362,3.0,,1600,83
a_12363,5199.0,,169,40
a_12365,10.0,,320,121
a_12366,37.0,,4350,121
a_12367,3.0,,338,23
a_12368,5794.0,,D346,161
a_12369,3.0,,1120,7
a_12371,52.0,,315,23
a_12372,8369.0,,375,34
a_12373,6080.0,,142,114
a_12374,9.0,,1181,7
a_12375,18.0,,1384,7
a_12377,11.0,,120,152
a_12378,40.0,,573,234
a_12379,20.0,,1040,186
a_12380,8035.0,,114,34
a_12381,5.0,,31,13
a_12382,19.0,,550,186
a_12383,353.0,,596,258
a_12384,6019.0,,A085,54
a_12385,21.0,,550,186
a_12386,4.0,,400,262
a_12387,10.0,,453,186
a_12388,6.0,,400,55
a_12389,10.0,,5,34
a_12390,8101.0,,114,34
a_12391,35.0,,440,34
a_12393,3.0,,820,7
a_12394,5.0,,900,186
a_12395,34.0,,120,262
a_12396,24.0,,183,54
a_12397,31.0,,130,55
a_12398,2.0,,760,55
a_12399,5556.0,,A062,161
a_12400,5756.0,,23,241
a_12401,25.0,,640,7
a_12403,2.0,,1150,186
a_12404,3.0,,1180,186
a_12405,5953.0,,A050,54
a_12407,17.0,,1120,186
a_12408,5239.0,,300,263
a_12411,6048.0,,156,233
a_12412,3.0,,437,7
a_12413,102.0,,420,7
a_12414,9.0,,70,34
a_12415,326.0,,280,234
a_12416,8573.0,,114,34
a_12417,86.0,,55,34
a_12418,1.0,,4,7
a_12419,20.0,,400,186
a_12420,17.0,,615,34
a_12421,3.0,,171,177
a_12423,13.0,,871,7
a_12425,8.0,,453,186
a_12426,8.0,,550,186
a_12427,19.0,,455,34
a_12429,1662.0,,595,258
a_12430,75.0,,270,34
a_12431,6.0,,80,152
a_12432,19.0,,890,34
a_12433,9.0,,350,262
a_12434,2.0,,223,23
a_12435,5986.0,,B017,152
a_12436,2.0,,A011,258
a_12437,28.0,,515,34
a_12438,83.0,,75,177
a_12440,5938.0,,B559,54
a_12441,8.0,B,180,186
a_12442,54.0,,820,7
a_12443,8.0,A,2068,176
a_12444,7.0,,114,34
a_12445,1.0,,1196,186
a_12447,8498.0,,114,34
a_12448,42.0,,460,152
a_12449,2.0,,1130,186
a_12452,6.0,,860,186
a_12453,190.0,,270,34
a_12454,5780.0,,A007,168
a_12455,120.0,,1070,186
a_12456,1.0,,260,152
a_12458,5.0,,190,7
a_12459,12.0,,240,186
a_12460,5.0,,1180,186
a_12461,53.0,,1210,7
a_12462,8324.0,,824,34
a_12463,7.0,,1191,186
a_12464,4.0,,1062,55
a_12465,4.0,A,2068,176
a_12466,10.0,,40,152
a_12467,3.0,,1150,186
a_12468,6079.0,,96,233
a_12469,5274.0,F,70,176
a_12470,94.0,,20,7
a_12471,14.0,B,780,186
a_12472,5.0,,651,124
a_12473,31.0,,161,165
a_12474,8116.0,,126,165
a_12475,4.0,,554,124
a_12476,8741.0,,A013,165
a_12477,2.0,,1920,178
a_12478,5367.0,,B521,110
a_12479,12.0,,1129,178
a_12480,9003.0,,189,178
a_12481,8.0,,1480,178
a_12482,6.0,,200,10
a_12483,2.0,,659,178
a_12484,19.0,,1277,178
a_12485,25.0,,550,178
a_12486,23.0,,1369,178
a_12487,41.0,,1510,178
a_12489,3.0,,2064,178
a_12490,155.0,,1510,178
a_12491,14.0,,1290,178
a_12492,34.0,,1369,178
a_12493,72.0,,620,178
a_12494,11.0,,10,178
a_12495,5544.0,F,705,10
a_12496,27.0,,6460,194
a_12497,8.0,,3230,194
a_12498,19.0,,1970,117
a_12499,4.0,,170,303
a_12500,5.0,,5080,194
a_12501,1.0,,1660,194
a_12502,2.0,,1060,134
a_12503,14.0,,3910,194
a_12504,51.0,,1172,194
a_12505,1.0,,5290,194
a_12506,5.0,,166,88
a_12507,43.0,,2500,95
a_12508,2.0,,3180,194
a_12509,42.0,,2160,117
a_12510,2.0,B,4460,194
a_12511,20.0,,2230,194
a_12512,13.0,,9,238
a_12513,12.0,,1980,194
a_12514,44.0,,1080,117
a_12515,12.0,,1750,117
a_12516,15.0,,5860,194
a_12517,5.0,B,6460,194
a_12518,4.0,,152,350
a_12519,256.0,,1300,368
a_12520,108.0,,540,368
a_12521,4.0,,1887,350
a_12522,140.0,,4658,350
a_12523,28.0,,630,368
a_12524,10.0,,1302,350
a_12525,92.0,,7649,350
a_12526,108.0,,7709,350
a_12527,19.0,,1540,368
a_12528,1.0,,858,410
a_12529,24.0,,6394,350
a_12530,10.0,,2778,350
a_12531,54.0,,3197,350
a_12532,2.0,,3078,350
a_12533,18.0,,9114,350
a_12534,6.0,,205,410
a_12535,46.0,,260,368
a_12536,71.0,,7144,350
a_12537,33.0,,103,350
a_12538,35.0,,1047,350
a_12539,16.0,,1145,368
a_12540,38.0,,1569,350
a_12541,356.0,,390,328
a_12542,37.0,,640,410
a_12543,3.0,B,270,220
a_12544,133.0,,7649,350
a_12545,29.0,,4456,350
a_12546,12.0,B,6015,350
a_12547,33.0,,4167,350
a_12548,3.0,,1944,350
a_12549,34.0,,1614,368
a_12550,67.0,,3141,350
a_12551,47.0,,1010,368
a_12552,145.0,,9337,350
a_12553,9.0,,1020,220
a_12554,124.0,B,150,328
a_12556,35.0,,1020,368
a_12557,132.0,,7554,350
a_12558,111.0,,540,368
a_12559,29.0,B,470,220
a_12560,415.0,,5513,350
a_12561,306.0,,440,410
a_12562,26.0,,650,527
a_12563,260.0,,3303,350
a_12564,24.0,,5603,350
a_12565,220.0,,622,350
a_12566,31.0,,3197,350
a_12567,119.0,,2774,350
a_12568,47.0,,3534,350
a_12569,156.0,,2774,350
a_12570,1.0,,795,368
a_12571,18.0,,5543,350
a_12572,5.0,,3587,350
a_12573,37.0,,613,350
a_12574,130.0,,7554,350
a_12577,142.0,,1440,368
a_12578,102.0,,570,527
a_12579,216.0,,936,350
a_12580,18.0,,323,350
a_12581,71.0,,8069,350
a_12582,3.0,,7334,350
a_12583,68.0,,870,527
a_12584,61.0,,7144,350
a_12585,14.0,,3101,350
a_12586,45.0,,1540,368
a_12587,2.0,,7379,350
a_12588,2.0,,8964,350
a_12589,180.0,,315,636
a_12590,61.0,,829,350
a_12591,14.0,,1195,328
a_12592,74.0,,590,368
a_12593,350.0,,5513,350
a_12594,141.0,,3277,350
a_12595,11.0,,5555,350
a_12596,128.0,,6879,350
a_12597,17.0,,344,350
a_12598,45.0,,1844,350
a_12599,52.0,,3197,350
a_12600,24.0,,170,328
a_12601,110.0,,1659,350
a_12602,134.0,,8364,350
a_12603,191.0,,6895,350
a_12604,207.0,,1255,368
a_12605,1.0,B,8934,350
a_12606,204.0,,1290,328
a_12607,53.0,,5513,350
a_12608,12.0,,4686,350
a_12609,2.0,B,1660,368
a_12610,12.0,,85,410
a_12611,71.0,,6003,350
a_12612,2.0,,1350,328
a_12613,27.0,,780,410
a_12614,1.0,,41,220
a_12615,17.0,B,5778,350
a_12616,115.0,,761,328
a_12617,39.0,,450,220
a_12618,9.0,,191,350
a_12619,175.0,,240,328
a_12620,34.0,,1145,368
a_12621,68.0,,310,636
a_12622,11.0,,970,368
a_12623,42.0,,4333,350
a_12624,304.0,,440,507
a_12625,230.0,,1300,368
a_12626,2.0,B,590,507
a_12627,12.0,,10,368
a_12628,89.0,,1170,368
a_12630,200.0,,890,507
a_12631,70.0,,6350,350
a_12632,62.0,,330,386
a_12633,10.0,,7319,350
a_12634,35.0,,780,410
a_12635,69.0,,6368,350
a_12637,20.0,,3778,350
a_12638,144.0,,40,507
a_12640,67.0,,6774,350
a_12641,33.0,,4829,350
a_12643,22.0,,610,507
a_12644,22.0,,7264,350
a_12645,63.0,,440,410
a_12648,19.0,,7779,350
a_12649,24.0,,6530,350
a_12650,26.0,B,4166,350
a_12651,57.0,,3141,350
a_12652,54.0,,1440,368
a_12653,107.0,,880,368
a_12654,44.0,,391,350
a_12655,11.0,,531,350
a_12656,88.0,,450,386
a_12657,13.0,,690,368
a_12658,38.0,,1170,328
a_12659,67.0,B,1769,350
a_12661,145.0,,7099,350
a_12662,3.0,,590,368
a_12663,30.0,B,3217,350
a_12664,16.0,,323,350
a_12665,19.0,,6368,350
a_12666,26.0,,3749,350
a_12667,60.0,,3277,350
a_12668,7.0,,5252,350
a_12669,3.0,,4926,350
a_12670,80.0,,4534,350
a_12671,76.0,,5917,350
a_12673,82.0,,391,350
a_12674,44.0,,1013,350
a_12675,10.0,,4469,350
a_12676,1.0,,535,368
a_12677,44.0,,7264,350
a_12678,8.0,,1065,368
a_12679,2.0,,565,368
a_12681,117.0,,760,220
a_12682,202.0,,1769,350
a_12683,108.0,,6774,350
a_12684,69.0,,9329,350
a_12685,107.0,,890,507
a_12686,281.0,,6879,350
a_12687,8.0,,1317,350
a_12688,7.0,,3887,350
a_12689,99.0,,5513,350
a_12690,33.0,,5603,350
a_12691,370.0,,390,328
a_12692,1.0,,565,368
a_12693,3.0,B,2482,350
a_12694,61.0,,3141,350
a_12696,2.0,,913,507
a_12697,23.0,,4202,350
a_12698,34.0,,3303,350
a_12699,76.0,,4274,350
a_12700,225.0,,700,368
a_12701,25.0,,1300,328
a_12702,18.0,,8659,350
a_12703,84.0,,5123,350
a_12704,11.0,,1047,350
a_12705,108.0,,5917,350
a_12706,32.0,,6774,350
a_12708,27.0,,7099,350
a_12709,36.0,,8629,350
a_12710,23.0,,4469,350
a_12712,139.0,,780,328
a_12713,1.0,,928,220
a_12714,2.0,A,2482,350
a_12715,42.0,,7264,350
a_12716,35.0,,193,328
a_12717,14.0,,8009,350
a_12718,22.0,,8749,350
a_12719,19.0,,6934,350
a_12720,12.0,,5603,350
a_12721,56.0,,5603,350
a_12723,191.0,,7099,350
a_12724,71.0,,2774,350
a_12725,4.0,,1540,368
a_12726,13.0,,700,368
a_12727,3.0,,6673,350
a_12728,19.0,,690,368
a_12729,30.0,,3276,350
a_12730,72.0,,2774,350
a_12731,10.0,,7924,350
a_12732,132.0,,5279,350
a_12733,28.0,,1726,350
a_12734,17.0,,1378,350
a_12735,11.0,,2931,350
a_12736,52.0,B,530,220
a_12738,34.0,,5750,350
a_12739,26.0,,5750,350
a_12740,10.0,,3397,350
a_12742,65.0,,490,386
a_12743,101.0,,3749,350
a_12744,88.0,,9329,350
a_12745,2.0,,5531,350
a_12747,71.0,,70,507
a_12748,20.0,,2292,350
a_12749,55.0,,1389,350
a_12750,630.0,,7464,350
a_12751,15.0,,4828,350
a_12752,118.0,B,5603,350
a_12753,1.0,,3848,350
a_12754,28.0,,980,410
a_12756,6.0,,1065,368
a_12757,55.0,,9009,350
a_12759,31.0,,1147,350
a_12760,4.0,,2177,350
a_12761,80.0,,7709,350
a_12762,162.0,,700,368
a_12763,5.0,,3200,9
a_12764,6.0,,3900,9
a_12765,1068.0,,100,250
a_12766,315.0,,1590,163
a_12767,142.0,B,570,367
a_12768,6.0,,2000,9
a_12769,28.0,,2470,512
a_12770,1.0,,4560,9
a_12771,64.0,,2060,9
a_12772,118.0,,2312,512
a_12773,11.0,,6350,9
a_12774,48.0,,745,367
a_12775,55.0,,60,163
a_12776,44.0,,1040,650
a_12777,21.0,,4950,9
a_12778,116.0,,2800,512
a_12779,9.0,,1050,163
a_12780,50.0,B,9370,350
a_12781,96.0,,10,653
a_12782,9.0,,A007,462
a_12783,1.0,,548,343
a_12784,3.0,,A010,163
a_12785,5003.0,,240,332
a_12786,39.0,,20,196
a_12787,8.0,,7320,9
a_12788,5.0,,1180,360
a_12789,9001.0,,A054,350
a_12790,5043.0,,A002,566
a_12791,6.0,,A010,163
a_12792,46.0,,400,5
a_12793,323.0,,1590,163
a_12794,2.0,B,26,653
a_12795,18.0,,241,648
a_12796,6.0,,82,646
a_12797,107.0,,A009,367
a_12798,135.0,,890,360
a_12801,9001.0,,1197,360
a_12802,9003.0,,A006,163
a_12803,5.0,,185,34
a_12804,66.0,,2060,9
a_12805,1.0,,346,646
a_12807,128.0,,2970,512
a_12808,3.0,,560,660
a_12809,57.0,,3550,512
a_12810,545.0,,90,360
a_12811,203.0,,3300,512
a_12812,3.0,,9447,350
a_12813,49.0,B,7080,9
a_12814,34.0,,830,286
a_12815,64.0,,9563,350
a_12816,52.0,,3900,9
a_12817,62.0,,760,646
a_12818,120.0,,2800,512
a_12819,60.0,,9372,350
a_12820,4.0,,18,648
a_12821,58.0,,2220,650
a_12822,9001.0,,A045,360
a_12823,12.0,,A010,163
a_12825,1.0,,4260,9
a_12826,39.0,,1260,512
a_12827,40.0,,1150,360
a_12828,59.0,,90,560
a_12829,26.0,,A065,512
a_12830,9001.0,,A046,350
a_12831,98.0,,700,360
a_12832,58.0,,480,646
a_12833,27.0,,465,360
a_12834,9001.0,,262,360
a_12835,849.0,,9430,350
a_12836,37.0,,830,286
a_12837,,,175,466
a_12839,27.0,,4005,512
a_12840,8.0,,18,648
a_12841,50.0,,2310,512
a_12842,17.0,,A001,462
a_12843,161.0,,1190,512
a_12844,193.0,,A003,360
a_12847,16.0,B,5020,9
a_12848,14.0,,280,586
a_12849,44.0,,5010,512
a_12850,311.0,,1590,163
a_12851,10.0,,7320,9
a_12852,56.0,,3270,9
a_12853,19.0,,3200,9
a_12854,14.0,,A010,163
a_12855,2.0,,406,367
a_12856,100.0,,99,168
a_12857,15.0,,9414,350
a_12859,2.0,,4630,9
a_12860,511.0,,9430,350
a_12861,36.0,,1300,512
a_12862,2.0,,5540,512
a_12863,3.0,,3200,9
a_12864,80.0,,700,367
a_12865,10.0,,5120,9
a_12866,337.0,,1590,163
a_12867,64.0,,830,286
a_12868,81.0,,600,286
a_12869,8.0,,420,332
a_12870,14.0,,2000,9
a_12871,114.0,B,A165,512
a_12872,9001.0,,A033,360
a_12874,13.0,,970,650
a_12875,108.0,,3020,9
a_12876,309.0,,1590,163
a_12878,9.0,,A010,163
